absolute_path,relative_path,rating
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0009.txt,data_copy/5_0009.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0051.txt,data_copy/3_0051.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0045.txt,data_copy/2_0045.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0020.txt,data_copy/5_0020.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0034.txt,data_copy/4_0034.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0020.txt,data_copy/4_0020.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0034.txt,data_copy/5_0034.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0008.txt,data_copy/4_0008.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0008.txt,data_copy/5_0008.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0036.txt,data_copy/4_0036.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0022.txt,data_copy/5_0022.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0036.txt,data_copy/5_0036.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0022.txt,data_copy/4_0022.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0047.txt,data_copy/3_0047.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0053.txt,data_copy/2_0053.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0047.txt,data_copy/2_0047.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0053.txt,data_copy/3_0053.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0028.txt,data_copy/1_0028.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0084.txt,data_copy/3_0084.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0090.txt,data_copy/2_0090.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0084.txt,data_copy/2_0084.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0090.txt,data_copy/3_0090.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0014.txt,data_copy/1_0014.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0001.txt,data_copy/1_0001.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0015.txt,data_copy/1_0015.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0085.txt,data_copy/2_0085.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0091.txt,data_copy/3_0091.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0085.txt,data_copy/3_0085.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0029.txt,data_copy/1_0029.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0091.txt,data_copy/2_0091.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0046.txt,data_copy/2_0046.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0052.txt,data_copy/3_0052.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0046.txt,data_copy/3_0046.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0052.txt,data_copy/2_0052.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0037.txt,data_copy/5_0037.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0023.txt,data_copy/4_0023.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0037.txt,data_copy/4_0037.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0023.txt,data_copy/5_0023.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0027.txt,data_copy/5_0027.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0033.txt,data_copy/4_0033.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0027.txt,data_copy/4_0027.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0033.txt,data_copy/5_0033.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0056.txt,data_copy/2_0056.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0042.txt,data_copy/3_0042.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0056.txt,data_copy/3_0056.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0042.txt,data_copy/2_0042.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0011.txt,data_copy/1_0011.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0005.txt,data_copy/1_0005.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0095.txt,data_copy/2_0095.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0081.txt,data_copy/3_0081.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0039.txt,data_copy/1_0039.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0095.txt,data_copy/3_0095.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0081.txt,data_copy/2_0081.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0094.txt,data_copy/3_0094.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0038.txt,data_copy/1_0038.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0080.txt,data_copy/2_0080.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0094.txt,data_copy/2_0094.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0080.txt,data_copy/3_0080.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0004.txt,data_copy/1_0004.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0010.txt,data_copy/1_0010.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0057.txt,data_copy/3_0057.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0043.txt,data_copy/2_0043.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0057.txt,data_copy/2_0057.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0043.txt,data_copy/3_0043.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0026.txt,data_copy/4_0026.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0032.txt,data_copy/5_0032.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0026.txt,data_copy/5_0026.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0032.txt,data_copy/4_0032.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0030.txt,data_copy/5_0030.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0024.txt,data_copy/4_0024.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0030.txt,data_copy/4_0030.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0024.txt,data_copy/5_0024.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0018.txt,data_copy/4_0018.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0018.txt,data_copy/5_0018.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0069.txt,data_copy/3_0069.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0069.txt,data_copy/2_0069.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0041.txt,data_copy/2_0041.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0055.txt,data_copy/3_0055.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0041.txt,data_copy/3_0041.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0055.txt,data_copy/2_0055.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0006.txt,data_copy/1_0006.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0012.txt,data_copy/1_0012.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0082.txt,data_copy/2_0082.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0096.txt,data_copy/3_0096.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0082.txt,data_copy/3_0082.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0096.txt,data_copy/2_0096.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0083.txt,data_copy/3_0083.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0097.txt,data_copy/2_0097.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0083.txt,data_copy/2_0083.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0097.txt,data_copy/3_0097.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0013.txt,data_copy/1_0013.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0007.txt,data_copy/1_0007.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0040.txt,data_copy/3_0040.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0054.txt,data_copy/2_0054.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0040.txt,data_copy/2_0040.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0054.txt,data_copy/3_0054.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0068.txt,data_copy/2_0068.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0068.txt,data_copy/3_0068.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0019.txt,data_copy/5_0019.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0019.txt,data_copy/4_0019.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0031.txt,data_copy/4_0031.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0025.txt,data_copy/5_0025.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0031.txt,data_copy/5_0031.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0025.txt,data_copy/4_0025.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0056.txt,data_copy/5_0056.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0042.txt,data_copy/4_0042.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0056.txt,data_copy/4_0056.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0042.txt,data_copy/5_0042.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0095.txt,data_copy/5_0095.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0081.txt,data_copy/4_0081.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0095.txt,data_copy/4_0095.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0081.txt,data_copy/5_0081.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0027.txt,data_copy/2_0027.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0033.txt,data_copy/3_0033.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0027.txt,data_copy/3_0027.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0033.txt,data_copy/2_0033.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0048.txt,data_copy/1_0048.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0060.txt,data_copy/1_0060.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0074.txt,data_copy/1_0074.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0100.txt,data_copy/1_0100.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0075.txt,data_copy/1_0075.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0061.txt,data_copy/1_0061.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0049.txt,data_copy/1_0049.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0026.txt,data_copy/3_0026.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0032.txt,data_copy/2_0032.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0026.txt,data_copy/2_0026.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0032.txt,data_copy/3_0032.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0094.txt,data_copy/4_0094.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0080.txt,data_copy/5_0080.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0094.txt,data_copy/5_0094.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0080.txt,data_copy/4_0080.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0057.txt,data_copy/4_0057.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0043.txt,data_copy/5_0043.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0057.txt,data_copy/5_0057.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0043.txt,data_copy/4_0043.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0069.txt,data_copy/4_0069.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0069.txt,data_copy/5_0069.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0041.txt,data_copy/5_0041.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0055.txt,data_copy/4_0055.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0041.txt,data_copy/4_0041.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0055.txt,data_copy/5_0055.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0082.txt,data_copy/5_0082.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0096.txt,data_copy/4_0096.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0082.txt,data_copy/4_0082.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0096.txt,data_copy/5_0096.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0030.txt,data_copy/2_0030.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0024.txt,data_copy/3_0024.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0088.txt,data_copy/1_0088.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0030.txt,data_copy/3_0030.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0024.txt,data_copy/2_0024.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0018.txt,data_copy/3_0018.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0018.txt,data_copy/2_0018.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0077.txt,data_copy/1_0077.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0063.txt,data_copy/1_0063.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0062.txt,data_copy/1_0062.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0076.txt,data_copy/1_0076.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0019.txt,data_copy/2_0019.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0019.txt,data_copy/3_0019.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0031.txt,data_copy/3_0031.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0025.txt,data_copy/2_0025.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0031.txt,data_copy/2_0031.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0089.txt,data_copy/1_0089.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0025.txt,data_copy/3_0025.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0083.txt,data_copy/4_0083.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0097.txt,data_copy/5_0097.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0083.txt,data_copy/5_0083.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0097.txt,data_copy/4_0097.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0040.txt,data_copy/4_0040.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0054.txt,data_copy/5_0054.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0040.txt,data_copy/5_0040.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0054.txt,data_copy/4_0054.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0068.txt,data_copy/5_0068.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0068.txt,data_copy/4_0068.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0050.txt,data_copy/4_0050.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0044.txt,data_copy/5_0044.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0050.txt,data_copy/5_0050.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0044.txt,data_copy/4_0044.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0078.txt,data_copy/5_0078.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0078.txt,data_copy/4_0078.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0093.txt,data_copy/4_0093.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0087.txt,data_copy/5_0087.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0093.txt,data_copy/5_0093.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0087.txt,data_copy/4_0087.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0009.txt,data_copy/2_0009.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0009.txt,data_copy/3_0009.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0021.txt,data_copy/3_0021.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0035.txt,data_copy/2_0035.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0021.txt,data_copy/2_0021.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0035.txt,data_copy/3_0035.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0099.txt,data_copy/1_0099.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0072.txt,data_copy/1_0072.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0066.txt,data_copy/1_0066.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0067.txt,data_copy/1_0067.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0073.txt,data_copy/1_0073.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0020.txt,data_copy/2_0020.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0098.txt,data_copy/1_0098.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0034.txt,data_copy/3_0034.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0020.txt,data_copy/3_0020.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0034.txt,data_copy/2_0034.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0008.txt,data_copy/3_0008.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0008.txt,data_copy/2_0008.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0092.txt,data_copy/5_0092.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0086.txt,data_copy/4_0086.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0092.txt,data_copy/4_0092.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0086.txt,data_copy/5_0086.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0079.txt,data_copy/4_0079.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0079.txt,data_copy/5_0079.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0051.txt,data_copy/5_0051.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0045.txt,data_copy/4_0045.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0051.txt,data_copy/4_0051.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0045.txt,data_copy/5_0045.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0047.txt,data_copy/4_0047.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0053.txt,data_copy/5_0053.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0047.txt,data_copy/5_0047.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0053.txt,data_copy/4_0053.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0084.txt,data_copy/4_0084.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0090.txt,data_copy/5_0090.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/5_0084.txt,data_copy/5_0084.txt,5
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/4_0090.txt,data_copy/4_0090.txt,4
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0036.txt,data_copy/3_0036.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0022.txt,data_copy/2_0022.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0036.txt,data_copy/2_0036.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0022.txt,data_copy/3_0022.txt,3
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0065.txt,data_copy/1_0065.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0071.txt,data_copy/1_0071.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0059.txt,data_copy/1_0059.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0058.txt,data_copy/1_0058.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0070.txt,data_copy/1_0070.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/1_0064.txt,data_copy/1_0064.txt,1
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/2_0037.txt,data_copy/2_0037.txt,2
/Users/wardonne/PycharmProjects/PP_2_Lab/data_copy/3_0023.txt,data_copy/3_0023.txt,3
